product_id,product_name,merchant,item_type,category,price_min,price_max
1207,H&M Dress Kaos Ribbed,H&M Indonesia,Want,Fashion,249900,249900
1208,H&M Sepatu Bot Kulit (Boots),H&M Indonesia,Want,Fashion,4599000,4599000
1209,H&M Sneakers Chunky,H&M Indonesia,Want,Fashion,599000,599000
1210,H&M Topi Jerami (Straw Hat),H&M Indonesia,Want,Fashion,199900,199900
1211,Zara Kemeja Linen Wanita,Zara Indonesia,Want,Fashion,599900,599900
1212,Zara Top Corset Style,Zara Indonesia,Want,Fashion,450000,450000
1213,Zara Celana Panjang Barrel Korduroi,Zara Indonesia,Want,Fashion,1099000,1099000
1214,Zara Celana Panjang Lebar Pinggang Dobel,Zara Indonesia,Want,Fashion,899900,899900
1215,Zara Celana Jogger Linen,Zara Indonesia,Want,Fashion,359900,359900
1216,Zara Celana Panjang Pinggang Jogger,Zara Indonesia,Want,Fashion,899900,899900
1217,Zara Blazer Oversize,Zara Indonesia,Want,Fashion,1299000,1299000
1218,Zara Bomber Jacket,Zara Indonesia,Want,Fashion,999000,999000
1219,Zara Dress Linen Midi,Zara Indonesia,Want,Fashion,999900,999900
1220,Zara Dress Satin Slip,Zara Indonesia,Want,Fashion,799900,799900
1221,Zara Sepatu Hak Tinggi (Heels),Zara Indonesia,Want,Fashion,899000,899000
1222,Erigo T-Shirt Basic Maroon White,Erigo Store,Needs,Fashion,59999,65000
1223,Erigo Shanghai Short Sleeve Basic Farhan Sage,Erigo Store,Needs,Fashion,113000,120000
1224,Erigo T-Shirt Uchino White,Erigo Store,Needs,Fashion,59999,65000
1225,Erigo Kaos Distro Summer Project,Erigo Store,Want,Fashion,59900,70000
1226,Erigo Kaos Erigo X JKT48 Official Vol 3,Erigo Store,Want,Fashion,300000,350000
1227,Erigo Kaos Erigo X JKT48 Official Vol 2,Erigo Store,Want,Fashion,300000,350000
1228,Erigo Timnas Indonesia Away Jersey 2024 (Erspo),Erigo Store,Want,Fashion,1299000,1350000
1229,Erigo Flannel Shirt Red,Erigo Store,Want,Fashion,150000,175000
1230,Erigo Relax Chino Pants Errol Black,Erigo Store,Needs,Fashion,247000,260000
1231,Erigo Relax Chino Pants Erven Olive,Erigo Store,Want,Fashion,247000,260000
1232,Erigo Chino Pants Flexi Fit Elvis Beige,Erigo Store,Needs,Fashion,124999,135000
1233,Erigo Cargo Pants Olive,Erigo Store,Want,Fashion,185000,200000
1234,Erigo Coach Jacket (Windbreaker),Erigo Store,Want,Fashion,185000,200000
1235,Erigo Erspo Official Timnas Jacket,Erigo Store,Want,Fashion,899000,950000
1236,3Second Greenlight T-Shirt Regular Fit Mild Cotton,3Second Store,Needs,Fashion,99000,110000
1237,3Second Kaos Wanita in Clear Water,3Second Store,Needs,Fashion,69750,80000
1238,3Second Greenlight Kaos Pria 100822,3Second Store,Needs,Fashion,89500,100000
1239,3Second Kaos Polos V-Neck,3Second Store,Needs,Fashion,89000,95000
1240,3Second Short Pants OL-C070924,3Second Store,Want,Fashion,249000,260000
1241,Greenlight Celana Panjang Wanita 030722,3Second Store,Needs,Fashion,159750,170000
1242,Moutley Men's Casual Boardshort Nylon,3Second Store,Want,Fashion,167600,180000
1243,3Second Men's Hoodie Short Sleeve,3Second Store,Want,Fashion,137400,150000
1244,Greenlight High Collar Jacket Parachute,3Second Store,Needs,Fashion,499000,520000
1245,Greenlight Sweater Pria 050622,3Second Store,Needs,Fashion,174750,185000
1246,3Second Jaket Greenlight Famo Promo,3Second Store,Needs,Fashion,167310,180000
1247,3Second Hoodie Jumper Pullover,3Second Store,Needs,Fashion,109900,120000
1248,3Second Topi Distro,3Second Store,Want,Fashion,85000,95000
1249,Aerostreet T-Shirt Polos Gelap,Aerostreet,Needs,Fashion,59900,65000
1250,Aerostreet Kaos Oversize Streetwear,Aerostreet,Want,Fashion,75000,85000
1251,Aerostreet Chinos Panjang Elvano Hitam,Aerostreet,Needs,Fashion,139900,150000
1252,Aerostreet Chinos Panjang Elvano Krem,Aerostreet,Needs,Fashion,139900,150000
1253,Aerostreet Hoodie Graphic,Aerostreet,Want,Fashion,119000,130000
1254,Aerostreet Hoops Low 2.0 Putih Hitam,Aerostreet,Needs,Fashion,170905,180000
1255,Aerostreet Brooklyn Hitam,Aerostreet,Needs,Fashion,180405,190000
1256,Aerostreet Massive Low Hitam Natural,Aerostreet,Needs,Fashion,183104,195000
1257,Aerostreet Sandal Eros Slip On,Aerostreet,Needs,Fashion,59900,70000
1258,Aerostreet Livy Putih (Women),Aerostreet,Needs,Fashion,169900,180000
1259,Aerostreet Ortiz Natural Abu,Aerostreet,Needs,Fashion,193903,200000
1260,Aerostreet Socks Sport Levi,Aerostreet,Needs,Fashion,14900,20000
1261,Aerostreet Topi Snapback,Aerostreet,Want,Fashion,50000,60000
1262,Levi's Blue Tab Men's Relaxed Tee,Levi's Store,Want,Fashion,350000,400000
1263,Levi's Men's Work Shirt,Levi's Store,Want,Fashion,750000,800000
1264,Levi's 501 Original Fit Jeans (Men),Levi's Store,Want,Fashion,1499900,1600000
1265,Levi's 501 '93 Straight Fit Selvedge,Levi's Store,Want,Fashion,2499900,2600000
1266,Levi's Vintage Clothing 1955 501,Levi's Store,Want,Fashion,4499900,4600000
1267,Levi's 501 90s Jeans (Women),Levi's Store,Want,Fashion,1580000,1700000
1268,Levi's Ribcage Wide Leg Jeans,Levi's Store,Want,Fashion,1580000,1700000
1269,Levi's 512 Slim Taper Jeans,Levi's Store,Want,Fashion,1499000,1600000
1270,Levi's 578 Baggy Jeans,Levi's Store,Want,Fashion,1580000,1700000
1271,Levi's Naval Sack Coat,Levi's Store,Want,Fashion,3799900,3900000
1272,Levi's Fishtail Parka Jacket,Levi's Store,Want,Fashion,2500000,2600000
1273,Levi's Scout Jacket,Levi's Store,Want,Fashion,2200000,2300000
1274,Adidas Trefoil Essentials Tee,Adidas Store,Want,Fashion,600000,650000
1275,Adidas Liverpool FC 25/26 Home Jersey,Adidas Store,Want,Fashion,1200000,1300000
1276,Adidas Squadra 25 Jersey,Adidas Store,Want,Fashion,350000,400000
1277,Adidas Germany 26 Home Jersey,Adidas Store,Want,Fashion,1200000,1300000
1278,Adidas Brain Dead Jersey,Adidas Store,Want,Fashion,1900000,2000000
1279,Adidas Adicolor Classics Sprinter Shorts,Adidas Store,Want,Fashion,1000000,1100000
1280,Adidas Brain Dead Track Pant,Adidas Store,Want,Fashion,2200000,2300000
1281,Adidas Techfit Compression Tights,Adidas Store,Need,Fashion,500000,550000
1282,Adidas Minecraft Training Short,Adidas Store,Want,Fashion,580000,650000
1283,Adidas Adicolor Classics SST Track Jacket,Adidas Store,Want,Fashion,1500000,1600000
1284,Adidas Brain Dead Noragi Jacket,Adidas Store,Want,Fashion,3000000,3200000
1285,Adidas Anthem Jacket,Adidas Store,Want,Fashion,1100000,1200000
1286,Adidas Dropset 4 Training Shoes,Adidas Store,Want,Fashion,2400000,2500000
1287,Adidas Dropset Control,Adidas Store,Want,Fashion,1400000,1500000
1288,Adidas Adicolor Classics Sneakers,Adidas Store,Want,Fashion,1500000,1600000
1289,Adidas Samba OG,Adidas Store,Want,Fashion,2200000,2400000
1290,Adidas Baseball Cap Cotton,Adidas Store,Want,Fashion,300000,350000
1291,Nike Sportswear Tee,Nike Store,Want,Fashion,450000,500000
1292,Nike Pro Women's Mid-Rise Biker Shorts,Nike Store,Want,Fashion,550000,600000
1293,Nike Windrunner Jacket,Nike Store,Want,Fashion,1250000,1350000
1294,Nike Air Max Plus III,Nike Store,Want,Fashion,2391200,2500000
1295,NikeCourt Lite 4 (Women),Nike Store,Want,Fashion,1149000,1250000
1296,Nike Pegasus Plus Road Running,Nike Store,Want,Fashion,2849000,3000000
1297,Nike Free 2025 Women's Workout,Nike Store,Want,Fashion,1549000,1650000
1298,Nike Kobe III Protro Basketball,Nike Store,Want,Fashion,3169000,3300000
1299,Nike Air Jordan Mule Golf,Nike Store,Want,Fashion,1549000,1650000
1300,Nike Dunk Low Retro Premium,Nike Store,Want,Fashion,2199000,2300000
1301,Nike Alphafly 3 'Eliud Kipchoge',Nike Store,Want,Fashion,4289000,4500000
1302,Nike Zoom Fly 6,Nike Store,Want,Fashion,2849000,3000000
1303,Nike Vomero 18 (Women),Nike Store,Want,Fashion,2249000,2400000
1304,Nike ReactX Rejuven8,Nike Store,Want,Fashion,1069000,1200000
1305,Nike Gato LV8,Nike Store,Want,Fashion,1729000,1850000
1306,Nike JA 3 'Price of Admission',Nike Store,Want,Fashion,1909000,2000000
1307,Nike Pegasus 41 'Eliud Kipchoge',Nike Store,Want,Fashion,2199000,2300000
1308,Nike Air Jordan 1 Low G,Nike Store,Want,Fashion,2149000,2250000
1309,Nike Free Metcon 6,Nike Store,Want,Fashion,1909000,2000000
1310,Nike Heritage86 Cap,Nike Store,Want,Fashion,350000,400000
1311,Rabbani Kemko Madhava Exclusive,Rabbani,Needs,Fashion,147306,160000
1312,Rabbani Kemko Seriza Exclusive Couple,Rabbani,Want,Fashion,216565,230000
1313,Rabbani Kemko Ashavi Exclusive,Rabbani,Needs,Fashion,179180,190000
1314,Rabbani Kemko Sina Original,Rabbani,Needs,Fashion,150000,165000
1315,Rabbani Gamis Dress Limbit,Rabbani,Needs,Fashion,250000,275000
1316,Rabbani Kerudung Sekolah Instan,Rabbani,Needs,Fashion,65000,75000
1317,Buttonscarves Parisian Basic Shirt - Ivory,Buttonscarves,Want,Fashion,1675000,1750000
1318,Buttonscarves Parisian Embroidery Oversized Shirt,Buttonscarves,Want,Fashion,1675000,1750000
1319,Buttonscarves Parisian Embroidery Crop Shirt,Buttonscarves,Want,Fashion,1475000,1550000
1320,Buttonscarves Printed Pleated Dress,Buttonscarves,Want,Fashion,2200000,2300000
1321,Buttonscarves Satin Silk Dress,Buttonscarves,Want,Fashion,2500000,2600000
1322,Buttonscarves Today's Scarf - Cool Gray,Buttonscarves,Want,Fashion,275000,300000
1323,Buttonscarves Today's Scarf - Lagoon,Buttonscarves,Want,Fashion,275000,300000
1324,Buttonscarves Today's Scarf - Jet Black,Buttonscarves,Want,Fashion,295000,320000
1325,Buttonscarves Printed Scarf Series (Voal),Buttonscarves,Want,Fashion,495000,550000
1326,Buttonscarves Brooch Gold,Buttonscarves,Want,Fashion,350000,400000
1327,Buttonscarves Joy Bag Medium - Caramel,Buttonscarves,Want,Fashion,3975000,4200000
1328,Zoya Atasan Tunik Polos,Zoya,Needs,Fashion,150000,170000
1329,Zoya Blouse Muslimah Motif,Zoya,Want,Fashion,180000,200000
1330,Zoya Celana Palazo,Zoya,Want,Fashion,189000,210000
1331,Zoya Odiana Dress,Zoya,Want,Fashion,598000,650000
1332,Zoya Haruma Dress (Motif),Zoya,Want,Fashion,488000,520000
1333,Zoya Iva Teens Dress,Zoya,Needs,Fashion,425600,450000
1334,Zoya Midi Dress Gamis Daily,Zoya,Needs,Fashion,135000,150000
1335,Zoya Jeera Dress,Zoya,Want,Fashion,459000,490000
1336,Zoya Tayla Dress (Motif),Zoya,Needs,Fashion,196000,210000
1337,Zoya Dress Ceruty Babydoll Payet,Zoya,Want,Fashion,128900,145000
1338,Zoya Reena Print Scarf Oyster Grey,Zoya,Want,Fashion,127484,140000
1339,Zoya Nuwara Print Scarf Off White,Zoya,Want,Fashion,114730,130000
1340,Zoya Venica Scarf Light Brown,Zoya,Needs,Fashion,80100,90000
1341,Zoya Zaniah Scarf (Poly Fine),Zoya,Needs,Fashion,82770,95000
1342,Zoya Sekala Mekar Scarf (Voal),Zoya,Want,Fashion,89000,100000
1343,Zoya Bergo Marsha HL (Anak Sekolah),Zoya,Needs,Fashion,69900,80000
1344,Zoya Hijab Dagu Malay,Zoya,Needs,Fashion,18900,25000
1345,Elzatta Gamis Basic Masyitah,Elzatta,Needs,Fashion,379000,400000
1346,Elzatta Gamis Lengan Embroidery,Elzatta,Want,Fashion,429000,450000
1347,Elzatta Gamis Plaket Knit Plat,Elzatta,Needs,Fashion,299000,320000
1348,Elzatta Gamis Tali Crinkle Texture,Elzatta,Want,Fashion,379000,400000
1349,Elzatta Gamis Saffron Splatter,Elzatta,Want,Fashion,399000,420000
1350,Elzatta Abaya Mecca Lace,Elzatta,Want,Fashion,399000,420000
1351,Elzatta Long Dress Gamis Monogram Satin,Elzatta,Want,Fashion,399000,420000
1352,Elzatta Celana Kulot Polos,Elzatta,Needs,Fashion,129000,150000
1353,Elzatta Gamis Inner Sleeveless Crinkle,Elzatta,Want,Fashion,299000,320000
1354,Elzatta Bergo Spandex Polos Zaria Citra,Elzatta,Needs,Fashion,89000,95000
1355,Elzatta Bergo Zaria Kirana,Elzatta,Needs,Fashion,46750,55000
1356,Elzatta Scarf Polos Premium Obelia Naima,Elzatta,Needs,Fashion,63750,70000
1357,Elzatta Ciput S Rumana,Elzatta,Needs,Fashion,89000,95000
1358,Elzatta Scarf Obelia Sazira (Putih),Elzatta,Needs,Fashion,19000,25000
1359,Eiger Clement Softshell Jacket J341,Eiger Adventure,Needs,Fashion,759000,800000
1360,Eiger Strenuous Windproof Jacket,Eiger Adventure,Needs,Fashion,970000,1000000
1361,Eiger Aquapura Waterproof Jacket,Eiger Adventure,Want,Fashion,1649000,1750000
1362,Eiger Wallstone Men Hoody Waterproof,Eiger Adventure,Want,Fashion,1530000,1600000
1363,Eiger Bakumpay X28 Jacket,Eiger Adventure,Needs,Fashion,699000,750000
1364,Eiger J-Perseverence 1.0 Jacket,Eiger Adventure,Needs,Fashion,910000,950000
1365,Eiger Topi Rimba (Jungle Hat),Eiger Adventure,Needs,Fashion,125000,140000
1366,Eiger Baseball Cap Eiger,Eiger Adventure,Want,Fashion,95000,110000
1367,Eiger Visayas Men Sandals,Eiger Adventure,Needs,Fashion,169000,180000
1368,Eiger Pacchanta Roll Sandals (Women),Eiger Adventure,Want,Fashion,299000,320000
1369,Eiger Cruiser 3.0 Laptop Backpack,Eiger Adventure,Needs,Fashion,559000,600000
1370,Eiger Migrates Pack 15L,Eiger Adventure,Needs,Fashion,309000,350000
1371,GT Man Singlet Pria Dewasa 302B,GT Man Official,Needs,Fashion,27391,35000
1372,GT Man Kaos Dalam 100% Cotton,GT Man Official,Needs,Fashion,27950,35000
1373,GT Man Celana Dalam Pria 100% Cotton,GT Man Official,Needs,Fashion,35000,40000
1374,Sorex Tank Top Wanita,Sorex Official,Needs,Fashion,35000,40000
1375,Sorex Celana Dalam Wanita Basic (1257),Sorex Official,Needs,Fashion,19992,25000
1376,Sorex Celana Dalam Midi 1239 (Isi 6),Sorex Official,Needs,Fashion,84770,95000
1377,Sorex CD Super Soft 1238 (3 pcs),Sorex Official,Needs,Fashion,50000,60000
1378,Sorex CD Jumbo 1229,Sorex Official,Needs,Fashion,21500,30000
1379,Sorex Celana Dalam Anak Perempuan,Sorex Official,Needs,Fashion,19500,25000
1380,Ventela Basic High Black/White,Ventela Official,Needs,Fashion,269800,290000
1381,Ventela Ethnic Low Black/Natural,Ventela Official,Needs,Fashion,249800,270000
1382,Ventela Public Low Black,Ventela Official,Want,Fashion,319800,350000
1383,Ventela Reborn Reflective Black,Ventela Official,Want,Fashion,379800,400000
1384,Ventela Ethnic High Black,Ventela Official,Needs,Fashion,259800,280000
1385,Ventela Alpha Black/Natural,Ventela Official,Needs,Fashion,239800,260000
1386,Ventela V23 Cream/Brown,Ventela Official,Want,Fashion,349800,380000
1387,Swallow Sandal Jepit Classic (05),Swallow Official,Needs,Fashion,11456,15000
1388,Swallow Sandal Jepit Pearl (Size 11),Swallow Official,Needs,Fashion,62230,70000
1389,Swallow Sandal Sun Swallow Pria,Swallow Official,Needs,Fashion,16001,20000
1390,Swallow Sandal Legian (5 Kancing),Swallow Official,Needs,Fashion,15904,20000
1391,Casio General MQ-24-9ELDF,Casio Official,Needs,Fashion,127000,150000
1392,Casio General W-737H-1AVDF,Casio Official,Needs,Fashion,173000,200000
1393,Casio G-Shock GM-2110SH-2AJF (2025),Casio Official,Want,Fashion,3687000,4000000
1394,Casio G-Shock x I.C.E.R.C 2025,Casio Official,Want,Fashion,5302000,5800000
1395,Alexandre Christie AC 6687 MD BIPBA,Alexandre Christie,Want,Fashion,900000,1100000
1396,Alexandre Christie AC 6619 MC BEPBA,Alexandre Christie,Want,Fashion,1485000,1600000
1397,Exsport Everyday Laptop Bag 14 Inch,Exsport Bags,Needs,Fashion,329000,350000
1398,Exsport Daily Casual Totepack,Exsport Bags,Want,Fashion,649000,700000
1399,Elizabeth Tote Bag 0706-2108,Elizabeth,Want,Fashion,430000,480000
1400,Seragam Baju Putih SMP Lengan Panjang,Toko Seragam,Needs,Fashion,45105,55000
1401,Seragam Baju Putih SMP Lengan Pendek,Toko Seragam,Needs,Fashion,46500,55000
1402,Seragam Baju Pramuka SD/SMP Lengan Panjang,Toko Seragam,Needs,Fashion,35630,45000
1403,Seragam Kemeja Putih SD Kelas 1-6,Toko Seragam,Needs,Fashion,58500,70000
1404,Seragam Batik Sekolah SD/SMP,Toko Seragam,Needs,Fashion,60000,75000
1405,Seragam Kaos Olahraga Sekolah,Toko Seragam,Needs,Fashion,75000,90000
1406,Seragam Celana Merah SD Panjang,Toko Seragam,Needs,Fashion,45000,55000
1407,Seragam Celana Biru SMP Panjang,Toko Seragam,Needs,Fashion,55000,65000
1408,Seragam Celana Abu SMA Panjang,Toko Seragam,Needs,Fashion,60000,70000
1409,Seragam Rok Rempel Merah SD,Toko Seragam,Needs,Fashion,50000,60000
1410,Seragam Rok Rempel Biru SMP,Toko Seragam,Needs,Fashion,55000,65000
1411,Seragam Rok Rempel Abu SMA,Toko Seragam,Needs,Fashion,60000,70000
1412,Seragam Sepatu Hitam Polos,Toko Seragam,Needs,Fashion,130000,150000
1413,Seragam Topi SD/SMP/SMA,Toko Seragam,Needs,Fashion,20000,25000
1414,Seragam Dasi Sekolah SD/SMP,Toko Seragam,Needs,Fashion,15000,20000
1415,Batik Kemeja Pria Standard,Pasar Tanah Abang,Needs,Fashion,85000,100000
1416,Batik Wanita Blouse,Pasar Tanah Abang,Needs,Fashion,90000,120000
1417,Legging Wanita Standard,Pasar Tanah Abang,Needs,Fashion,35000,50000
1418,Gamis Putih Polos (Umrah/Haji),Pasar Tanah Abang,Needs,Fashion,150000,200000
1419,Peci/Kopiah Hitam Polos,Pasar Tanah Abang,Needs,Fashion,35000,50000
1420,Jilbab Paris Polos,Pasar Tanah Abang,Needs,Fashion,25000,35000
1421,Sepatu Pantofel Kerja,Pasar Tanah Abang,Needs,Fashion,150000,200000
1422,Jas Hujan Poncho,Pasar Tanah Abang,Needs,Fashion,45000,60000
1423,Vest Rompi Motor,Pasar Tanah Abang,Needs,Fashion,75000,100000
1424,Beberosie Gamis Anak Bayi Perempuan,Beberosie,Needs,Fashion,79500,100000
1425,My Vilova Zoya Set Syar'i Rayon Crinkle,My Vilova,Needs,Fashion,118260,150000
1426,Kencana Ungu Daster Kalong Jumbo,Kencana Ungu,Needs,Fashion,110000,130000
1427,Kencana Ungu Daster Lowo Cetak,Kencana Ungu,Needs,Fashion,95000,115000
1428,Daster Kencana Ungu Label Biru,Kencana Ungu,Needs,Fashion,80500,100000
1429,Rabbani Kemko Seriza Exclusive,Rabbani,Want,Fashion,216565,240000
1430,Rabbani Kemko Ashavi,Rabbani,Needs,Fashion,179180,195000
1431,Zoya Reena Print Scarf,Zoya,Want,Fashion,127484,145000
1432,Zoya Nuwara Print Scarf,Zoya,Want,Fashion,114730,130000
1433,Zoya Venica Scarf,Zoya,Needs,Fashion,80100,95000
1434,Zoya Zaniah Scarf,Zoya,Needs,Fashion,82770,98000
1435,Buttonscarves Joy Bag Medium,Buttonscarves,Want,Fashion,3975000,4500000
1436,Buttonscarves Parisian Basic Shirt,Buttonscarves,Want,Fashion,1675000,1800000
1437,Eiger Clement Softshell Jacket,Eiger Adventure,Needs,Fashion,759000,850000
1438,Eiger Strenuous Windproof Jacket,Eiger Adventure,Needs,Fashion,970000,1100000
1439,Eiger Aquapura Waterproof Jacket,Eiger Adventure,Want,Fashion,1649000,1900000
1440,Eiger Wallstone Men Hoody,Eiger Adventure,Want,Fashion,1530000,1700000
1441,Aerostreet Hoops Low 2.0,Aerostreet,Needs,Fashion,170905,200000
1442,Aerostreet Brooklyn Hitam,Aerostreet,Needs,Fashion,180405,210000
1443,Aerostreet Massive Low,Aerostreet,Needs,Fashion,183104,220000
